ponto1,ponto2,distancia_normalizada
50,136,0.379626
50,137,0.121578
50,138,0.170276
50,139,0.529005
50,140,0.155440
50,141,0.499431
50,142,0.470415
50,143,0.263628
50,144,0.224305
50,145,0.794470
50,146,0.513878
50,147,0.371298
50,148,0.818177
50,149,0.545017
50,150,0.090007
51,52,0.545017
51,53,0.046172
51,54,0.372636
51,55,0.552399
51,56,0.046172
51,57,0.368416
51,58,0.381866
51,59,0.321443
51,60,0.163462
51,61,0.298280
51,62,0.327792
51,63,0.346959
51,64,0.324524
51,65,0.026658
51,66,0.359829
51,67,0.016860
51,68,0.590213
51,69,0.383537
51,70,0.060789
51,71,0.282370
51,72,0.391423
51,73,0.283876
51,74,0.292506
51,75,0.100454
51,76,0.057174
51,77,0.388507
51,78,0.079079
51,79,0.340342
51,80,0.157709
51,81,0.340968
51,82,0.371298
51,83,0.391605
51,84,0.083452
51,85,0.160390
51,86,0.365706
51,87,0.332954
51,88,0.362387
51,89,0.339297
51,90,0.102554
51,91,0.168598
51,92,0.441907
51,93,0.120992
51,94,0.322987
51,95,0.522109
51,96,0.058404
51,97,0.390696
51,98,0.430172
51,99,0.260646
51,100,0.460954
51,101,0.372254
51,102,0.368609
51,103,0.401107
51,104,0.122161
51,105,0.414696
51,106,0.382609
51,107,0.402345
51,108,0.448610
51,109,0.390150
51,110,0.077261
51,111,0.109912
51,112,0.287853
51,113,0.170276
51,114,0.382795
51,115,0.360421
51,116,0.405337
51,117,0.035765
51,118,0.354858
51,119,0.097583
51,120,0.074451
51,121,0.069515
51,122,0.399153
51,123,0.117415
51,124,0.050579
51,125,0.363562
51,126,0.020649
51,127,0.484261
51,128,0.422000
51,129,0.359632
51,130,0.159501
51,131,0.445590
51,132,0.430998
51,133,0.365706
51,134,0.424686
51,135,0.371298
51,136,0.169019
51,137,0.476718
51,138,0.360224
51,139,0.016860
51,140,0.366870
51,141,0.103931
51,142,0.084299
51,143,0.279079
51,144,0.301361
51,145,0.332954
51,146,0.054632
51,147,0.199844
51,148,0.403051
51,149,0.046172
51,150,0.453337
52,53,0.517598
52,54,0.878248
52,55,0.031542
52,56,0.565117
52,57,0.873542
52,58,0.889104
52,59,0.820692
52,60,0.691251
52,61,0.260100
52,62,0.848535
52,63,0.868974
52,64,0.837831
52,65,0.557266
52,66,0.869138
52,67,0.547099
52,68,0.097583
52,69,0.908631
52,70,0.503258
52,71,0.302303
52,72,0.858526
52,73,0.289331
52,74,0.282622
52,75,0.577801
52,76,0.533287
52,77,0.226198
52,78,0.593455
52,79,0.823804
52,80,0.697494
52,81,0.215251
52,82,0.884938
52,83,0.905184
52,84,0.614516
52,85,0.390514
52,86,0.887264
52,87,0.282622
52,88,0.874599
52,89,0.847865
52,90,0.455214
52,91,0.707107
52,92,0.140048
52,93,0.445271
52,94,0.235434
52,95,0.065298
52,96,0.586711
52,97,0.924218
52,98,0.961008
52,99,0.294926
52,100,0.096116
52,101,0.900303
52,102,0.873949
52,103,0.932180
52,104,0.450980
52,105,0.204414
52,106,0.902904
52,107,0.162152
52,108,0.180801
52,109,0.912222
52,110,0.471472
52,111,0.452553
52,112,0.275233
52,113,0.410563
52,114,0.213594
52,115,0.858195
52,116,0.166050
52,117,0.520883
52,118,0.212594
52,119,0.625746
52,120,0.607303
52,121,0.477165
52,122,0.934388
52,123,0.453180
52,124,0.555862
52,125,0.857366
52,126,0.558286
52,127,0.063084
52,128,0.155896
52,129,0.859353
52,130,0.701558
52,131,0.163026
52,132,0.122161
52,133,0.887264
52,134,0.164761
52,135,0.893569
52,136,0.394497
52,137,0.072517
52,138,0.199131
52,139,0.555862
52,140,0.188875
52,141,0.508875
52,142,0.491254
52,143,0.314063
52,144,0.272639
52,145,0.834006
52,146,0.538590
52,147,0.414867
52,148,0.864054
52,149,0.567376
52,150,0.102554
53,54,0.409523
53,55,0.525906
53,56,0.087606
53,57,0.406387
53,58,0.417939
53,59,0.354857
53,60,0.192600
53,61,0.270546
53,62,0.362583
53,63,0.385570
53,64,0.361209
53,65,0.055918
53,66,0.397190
53,67,0.051965
53,68,0.561965
53,69,0.418788
53,70,0.079973
53,71,0.246637
53,72,0.425689
53,73,0.252897
53,74,0.257077
53,75,0.135928
53,76,0.023843
53,77,0.354657
53,78,0.105962
53,79,0.375107
53,80,0.190000
53,81,0.311108
53,82,0.408654
53,83,0.429511
53,84,0.120403
53,85,0.146010
53,86,0.403580
53,87,0.297086
53,88,0.399153
53,89,0.373778
53,90,0.066377
53,91,0.203368
53,92,0.412462
53,93,0.093871
53,94,0.290801
53,95,0.496863
53,96,0.088413
53,97,0.425689
53,98,0.464945
53,99,0.231477
53,100,0.434119
53,101,0.407784
53,102,0.405161
53,103,0.435916
53,104,0.113099
53,105,0.380561
53,106,0.416577
53,107,0.373968
53,108,0.412807
53,109,0.426189
53,110,0.066377
53,111,0.110557
53,112,0.259553
53,113,0.170692
53,114,0.351234
53,115,0.395217
53,116,0.378313
53,117,0.050579
53,118,0.325835
53,119,0.142063
53,120,0.093871
53,121,0.061947
53,122,0.436079
53,123,0.122741
53,124,0.061947
53,125,0.400220
53,126,0.053315
53,127,0.457239
53,128,0.391423
53,129,0.394497
53,130,0.190000
53,131,0.414010
53,132,0.406387
53,133,0.403580
53,134,0.393957
53,135,0.409349
53,136,0.162590
53,137,0.451137
53,138,0.327792
53,139,0.059608
53,140,0.336774
53,141,0.120992
53,142,0.101859
53,143,0.242277
53,144,0.267109
53,145,0.371872
53,146,0.090793
53,147,0.157258
53,148,0.439973
53,149,0.087606
53,150,0.425355
54,55,0.888464
54,56,0.358840
54,57,0.016860
54,58,0.020649
54,59,0.073490
54,60,0.322326
54,61,0.633645
54,62,0.070530
54,63,0.065298
54,64,0.055918
54,65,0.375864
54,66,0.016860
54,67,0.366482
54,68,0.906517
54,69,0.069515
54,70,0.398797
54,71,0.632186
54,72,0.096116
54,73,0.612314
54,74,0.639228
54,75,0.375107
54,76,0.406737
54,77,0.710815
54,78,0.368802
54,79,0.073490
54,80,0.284626
54,81,0.682249
54,82,0.026658
54,83,0.044607
54,84,0.335929
54,85,0.506075
54,86,0.055918
54,87,0.669208
54,88,0.020649
54,89,0.054632
54,90,0.459410
54,91,0.249217
54,92,0.767352
54,93,0.492987
54,94,0.677021
54,95,0.845599
54,96,0.360224
54,97,0.109912
54,98,0.118619
54,99,0.618435
54,100,0.787011
54,101,0.077261
54,102,0.011922
54,103,0.103245
54,104,0.482496
54,105,0.739624
54,106,0.061947
54,107,0.731412
54,108,0.782937
54,109,0.060789
54,110,0.441102
54,111,0.452081
54,112,0.619698
54,113,0.477314
54,114,0.706906
54,115,0.042984
54,116,0.727613
54,117,0.384832
54,118,0.683290
54,119,0.297326
54,120,0.344287
54,121,0.428683
54,122,0.160832
54,123,0.447023
54,124,0.394858
54,125,0.035765
54,126,0.357650
54,127,0.819826
54,128,0.748506
54,129,0.035765
54,130,0.279588
54,131,0.770217
54,132,0.757566
54,133,0.055918
54,134,0.753238
54,135,0.064200
54,136,0.496434
54,137,0.809621
54,138,0.703277
54,139,0.364538
54,140,0.702266
54,141,0.431327
54,142,0.407261
54,143,0.618894
54,144,0.638227
54,145,0.051965
54,146,0.366676
54,147,0.545017
54,148,0.105289
54,149,0.358840
54,150,0.784569
55,56,0.570499
55,57,0.883331
55,58,0.899671
55,59,0.832129
55,60,0.695658
55,61,0.273160
55,62,0.858443
55,63,0.877519
55,64,0.847865
55,65,0.563732
55,66,0.878976
55,67,0.554710
55,68,0.121578
55,69,0.918356
55,70,0.509573
55,71,0.314967
55,72,0.870608
55,73,0.305809
55,74,0.296608
55,75,0.580378
55,76,0.541879
55,77,0.249787
55,78,0.598344
55,79,0.835368
55,80,0.703480
55,81,0.228386
55,82,0.894602
55,83,0.914634
55,84,0.619698
55,85,0.396474
55,86,0.896110
55,87,0.299943
55,88,0.884536
55,89,0.858940
55,90,0.464945
55,91,0.714406
55,92,0.163896
55,93,0.450191
55,94,0.243447
55,95,0.083452
55,96,0.592616
55,97,0.933171
55,98,0.970354
55,99,0.301361
55,100,0.115585
55,101,0.909648
55,102,0.884376
55,103,0.941510
55,104,0.453964
55,105,0.229008
55,106,0.913468
55,107,0.180801
55,108,0.204761
55,109,0.921908
55,110,0.477611
55,111,0.457705
55,112,0.289576
55,113,0.416577
55,114,0.235434
55,115,0.869301
55,116,0.185840
55,117,0.529140
55,118,0.230246
55,119,0.631736
55,120,0.615093
55,121,0.484114
55,122,0.941586
55,123,0.458016
55,124,0.561332
55,125,0.867993
55,126,0.566499
55,127,0.072517
55,128,0.179222
55,129,0.870608
55,130,0.708111
55,131,0.188498
55,132,0.133820
55,133,0.896110
55,134,0.186984
55,135,0.902353
55,136,0.400043
55,137,0.080857
55,138,0.213927
55,139,0.562849
55,140,0.205108
55,141,0.511244
55,142,0.497149
55,143,0.329737
55,144,0.289085
55,145,0.843411
55,146,0.545017
55,147,0.427521
55,148,0.875249
55,149,0.572985
55,150,0.122161
56,57,0.353252
56,58,0.369572
56,59,0.313157
56,60,0.145523
56,61,0.325398
56,62,0.314741
56,63,0.329090
56,64,0.312248
56,65,0.044607
56,66,0.345111
56,67,0.046172
56,68,0.613242
56,69,0.369764
56,70,0.068485
56,71,0.314967
56,72,0.382052
56,73,0.315868
56,74,0.324524
56,75,0.065298
56,76,0.096852
56,77,0.421663
56,78,0.070530
56,79,0.331242
56,80,0.143060
56,81,0.367257
56,82,0.356257
56,83,0.375864
56,84,0.063084
56,85,0.176827
56,86,0.348390
56,87,0.368030
56,88,0.348186
56,89,0.330598
56,90,0.140554
56,91,0.157709
56,92,0.468902
56,93,0.141059
56,94,0.346139
56,95,0.543058
56,96,0.057174
56,97,0.375674
56,98,0.415552
56,99,0.283876
56,100,0.482496
56,101,0.357650
56,102,0.355857
56,103,0.386858
56,104,0.129503
56,105,0.447182
56,106,0.371490
56,107,0.428185
56,108,0.480282
56,109,0.375864
56,110,0.096116
56,111,0.119217
56,112,0.316767
56,113,0.177228
56,114,0.414010
56,115,0.349409
56,116,0.430998
56,117,0.071530
56,118,0.382795
56,119,0.073490
56,120,0.089214
56,121,0.091572
56,122,0.380374
56,123,0.120403
56,124,0.057174
56,125,0.350627
56,126,0.055918
56,127,0.503682
56,128,0.449559
56,129,0.349815
56,130,0.147944
56,131,0.475374
56,132,0.450191
56,133,0.348390
56,134,0.453337
56,135,0.354256
56,136,0.179222
56,137,0.495861
56,138,0.387041
56,139,0.039540
56,140,0.392873
56,141,0.091572
56,142,0.086791
56,143,0.314741
56,144,0.333381
56,145,0.316542
56,146,0.053315
56,147,0.240215
56,148,0.390696
56,149,0.029202
56,150,0.476718
57,58,0.031542
57,59,0.080857
57,60,0.316542
57,61,0.629369
57,62,0.076336
57,63,0.058404
57,64,0.053315
57,65,0.371298
57,66,0.016860
57,67,0.362583
57,68,0.903062
57,69,0.075399
57,70,0.393054
57,71,0.628805
57,72,0.101859
57,73,0.609289
57,74,0.636108
57,75,0.367064
57,76,0.404283
57,77,0.708613
57,78,0.362975
57,79,0.077261
57,80,0.279588
57,81,0.678070
57,82,0.026658
57,83,0.041298
57,84,0.329953
57,85,0.500426
57,86,0.053315
57,87,0.666442
57,88,0.026658
57,89,0.059608
57,90,0.456306
57,91,0.244031
57,92,0.763639
57,93,0.488352
57,94,0.673231
57,95,0.840541
57,96,0.355058
57,97,0.112469
57,98,0.123319
57,99,0.613590
57,100,0.782846
57,101,0.080857
57,102,0.020649
57,103,0.107295
57,104,0.476270
57,105,0.737315
57,106,0.072517
57,107,0.727320
57,108,0.780574
57,109,0.065298
57,110,0.436242
57,111,0.445749
57,112,0.615786
57,113,0.471019
57,114,0.703883
57,115,0.054632
57,116,0.723499
57,117,0.380374
57,118,0.679535
57,119,0.290556
57,120,0.340968
57,121,0.424016
57,122,0.156351
57,123,0.440618
57,124,0.390514
57,125,0.039540
57,126,0.354056
57,127,0.815132
57,128,0.745271
57,129,0.046172
57,130,0.275491
57,131,0.767074
57,132,0.752861
57,133,0.053315
57,134,0.749645
57,135,0.059608
57,136,0.490385
57,137,0.804514
57,138,0.699833
57,139,0.359829
57,140,0.698614
57,141,0.423681
57,142,0.400930
57,143,0.616363
57,144,0.635549
57,145,0.042984
57,146,0.360421
57,147,0.543189
57,148,0.103931
57,149,0.352849
57,150,0.780209
58,59,0.081731
58,60,0.328225
58,61,0.642665
58,62,0.077261
58,63,0.070530
58,64,0.059608
58,65,0.384647
58,66,0.031542
58,67,0.376242
58,68,0.917194
58,69,0.061947
58,70,0.409523
58,71,0.639673
58,72,0.103931
58,73,0.620729
58,74,0.647293
58,75,0.385754
58,76,0.414525
58,77,0.718670
58,78,0.376619
58,79,0.083452
58,80,0.290312
58,81,0.691457
58,82,0.029202
58,83,0.039540
58,84,0.344493
58,85,0.516774
58,86,0.059608
58,87,0.675865
58,88,0.029202
58,89,0.050579
58,90,0.467840
58,91,0.254018
58,92,0.776466
58,93,0.502552
58,94,0.687334
58,95,0.855873
58,96,0.368223
58,97,0.102554
58,98,0.107955
58,99,0.627900
58,100,0.797862
58,101,0.072517
58,102,0.016860
58,103,0.093871
58,104,0.492842
58,105,0.747556
58,106,0.050579
58,107,0.740776
58,108,0.790974
58,109,0.051965
58,110,0.451452
58,111,0.462800
58,112,0.628465
58,113,0.489515
58,114,0.715002
58,115,0.053315
58,116,0.737025
58,117,0.393776
58,118,0.692279
58,119,0.306969
58,120,0.350627
58,121,0.439002
58,122,0.154982
58,123,0.458791
58,124,0.403932
58,125,0.050579
58,126,0.366482
58,127,0.830933
58,128,0.757847
58,129,0.037700
58,130,0.284876
58,131,0.778568
58,132,0.768832
58,133,0.059608
58,134,0.761775
58,135,0.063084
58,136,0.508176
58,137,0.820519
58,138,0.712812
58,139,0.373588
58,140,0.712014
58,141,0.441907
58,142,0.418449
58,143,0.626086
58,144,0.646744
58,145,0.069515
58,146,0.376808
58,147,0.551111
58,148,0.113726
58,149,0.368416
58,150,0.794559
59,60,0.296128
59,61,0.576324
59,62,0.064200
59,63,0.105289
59,64,0.065298
59,65,0.327792
59,66,0.071530
59,67,0.313837
59,68,0.845683
59,69,0.113099
59,70,0.349409
59,71,0.573976
59,72,0.093111
59,73,0.551756
59,74,0.579521
59,75,0.340133
59,76,0.351639
59,77,0.648061
59,78,0.329306
59,79,0.044607
59,80,0.255135
59,81,0.624381
59,82,0.088413
59,83,0.113099
59,84,0.297326
59,85,0.453964
59,86,0.105289
59,87,0.609406
59,88,0.072517
59,89,0.057174
59,90,0.401992
59,91,0.219501
59,92,0.707810
59,93,0.441263
59,94,0.618205
59,95,0.789445
59,96,0.316991
59,97,0.150327
59,98,0.169019
59,99,0.563606
59,100,0.728101
59,101,0.115585
59,102,0.070530
59,103,0.147463
59,104,0.435427
59,105,0.677021
59,106,0.097583
59,107,0.672915
59,108,0.720349
59,109,0.114349
59,110,0.389056
59,111,0.403580
59,112,0.561459
59,113,0.426689
59,114,0.646194
59,115,0.042984
59,116,0.669208
59,117,0.332527
59,118,0.624154
59,119,0.259005
59,120,0.297326
59,121,0.375674
59,122,0.205800
59,123,0.398262
59,124,0.347369
59,125,0.059608
59,126,0.304878
59,127,0.762335
59,128,0.687540
59,129,0.049154
59,130,0.247787
59,131,0.709515
59,132,0.700240
59,133,0.105289
59,134,0.693714
59,135,0.117415
59,136,0.445111
59,137,0.753427
59,138,0.643108
59,139,0.315643
59,140,0.642444
59,141,0.390878
59,142,0.359038
59,143,0.558286
59,144,0.576693
59,145,0.068485
59,146,0.320336
59,147,0.485433
59,148,0.122741
59,149,0.314967
59,150,0.726440
60,61,0.447023
60,62,0.271856
60,63,0.273160
60,64,0.271594
60,65,0.142562
60,66,0.306505
60,67,0.169439
60,68,0.744603
60,69,0.307431
60,70,0.205800
60,71,0.420989
60,72,0.379626
60,73,0.437218
60,74,0.437381
60,75,0.135404
60,76,0.185074
60,77,0.540303
60,78,0.098309
60,79,0.323646
60,80,0.042984
60,81,0.487770
60,82,0.309505
60,83,0.323646
60,84,0.085138
60,85,0.306969
60,86,0.292749
60,87,0.472676
60,88,0.306273
60,89,0.292506
60,90,0.255135
60,91,0.085968
60,92,0.592496
60,93,0.250355
60,94,0.468144
60,95,0.668677
60,96,0.109264
60,97,0.297326
60,98,0.338458
60,99,0.399331
60,100,0.613126
60,101,0.292263
60,102,0.319002
60,103,0.311792
60,104,0.242863
60,105,0.565494
60,106,0.315868
60,107,0.552142
60,108,0.596083
60,109,0.315643
60,110,0.226825
60,111,0.248646
60,112,0.438517
60,113,0.316318
60,114,0.533287
60,115,0.326488
60,116,0.556628
60,117,0.190374
60,118,0.506075
60,119,0.109912
60,120,0.109912
60,121,0.225569
60,122,0.283876
60,123,0.257629
60,124,0.144050
60,125,0.329090
60,126,0.160390
60,127,0.631061
60,128,0.575089
60,129,0.321222
60,130,0.054632
60,131,0.595487
60,132,0.581724
60,133,0.292749
60,134,0.573109
60,135,0.293477
60,136,0.316093
60,137,0.622329
60,138,0.509573
60,139,0.149853
60,140,0.518695
60,141,0.195166
60,142,0.223034
60,143,0.423177
60,144,0.453180
60,145,0.292020
60,146,0.176425
60,147,0.330168
60,148,0.387592
60,149,0.135404
60,150,0.602015
61,62,0.602015
61,63,0.622101
61,64,0.589490
61,65,0.311564
61,66,0.624154
61,67,0.302068
61,68,0.305576
61,69,0.659366
61,70,0.261734
61,71,0.079973
61,72,0.622900
61,73,0.051965
61,74,0.065298
61,75,0.344493
61,76,0.286864
61,77,0.119217
61,78,0.349205
61,79,0.582700
61,80,0.448768
61,81,0.050579
61,82,0.638672
61,83,0.658504
61,84,0.369956
61,85,0.155896
61,86,0.640783
61,87,0.096852
61,88,0.628804
61,89,0.598700
61,90,0.205800
61,91,0.454589
61,92,0.146010
61,93,0.213594
61,94,0.099744
61,95,0.230554
61,96,0.340133
61,97,0.673337
61,98,0.710315
61,99,0.079079
61,100,0.179618
61,101,0.650906
61,102,0.628352
61,103,0.681311
61,104,0.222715
61,105,0.138003
61,106,0.653412
61,107,0.105962
61,108,0.171108
61,109,0.663449
61,110,0.232396
61,111,0.215581
61,112,0.020649
61,113,0.190000
61,114,0.097583
61,115,0.615555
61,116,0.110557
61,117,0.270546
61,118,0.060789
61,119,0.380187
61,120,0.356257
61,121,0.235434
61,122,0.683290
61,123,0.223352
61,124,0.315868
61,125,0.615786
61,126,0.309734
61,127,0.206489
61,128,0.133288
61,129,0.613937
61,130,0.451924
61,131,0.153137
61,132,0.157709
61,133,0.640783
61,134,0.128953
61,135,0.645754
61,136,0.170692
61,137,0.194802
61,138,0.086791
61,139,0.308585
61,140,0.083452
61,141,0.278569
61,142,0.252897
61,143,0.087606
61,144,0.064200
61,145,0.592016
61,146,0.293719
61,147,0.175617
61,148,0.630272
61,149,0.323207
61,150,0.160832
62,63,0.064200
62,64,0.057174
62,65,0.329306
62,66,0.059608
62,67,0.321222
62,68,0.878733
62,69,0.068485
62,70,0.361209
62,71,0.594532
62,72,0.140048
62,73,0.579275
62,74,0.602015
62,75,0.335717
62,76,0.357054
62,77,0.678384
62,78,0.322547
62,79,0.099029
62,80,0.233920
62,81,0.649266
62,82,0.065298
62,83,0.090007
62,84,0.289822
62,85,0.471321
62,86,0.061947
62,87,0.633982
62,88,0.053315
62,89,0.065298
62,90,0.416747
62,91,0.203718
62,92,0.738181
62,93,0.448134
62,94,0.638227
62,95,0.819566
62,96,0.313610
62,97,0.096852
62,98,0.122741
62,99,0.581357
62,100,0.757472
62,101,0.064200
62,102,0.071530
62,103,0.098309
62,104,0.442067
62,105,0.707107
62,106,0.065298
62,107,0.701760
62,108,0.748316
62,109,0.076336
62,110,0.399331
62,111,0.416918
62,112,0.588042
62,113,0.448610
62,114,0.676180
62,115,0.069515
62,116,0.699630
62,117,0.344493
62,118,0.652759
62,119,0.257077
62,120,0.294202
62,121,0.387775
62,122,0.154062
62,123,0.412807
62,124,0.345111
62,125,0.084299
62,126,0.312020
62,127,0.788815
62,128,0.717582
62,129,0.073490
62,130,0.226512
62,131,0.740200
62,132,0.728394
62,133,0.061947
62,134,0.723106
62,135,0.077261
62,136,0.464639
62,137,0.780391
62,138,0.667933
62,139,0.320336
62,140,0.669421
62,141,0.393957
62,142,0.372826
62,143,0.581602
62,144,0.602369
62,145,0.075399
62,146,0.330168
62,147,0.501136
62,148,0.162152
62,149,0.316542
62,150,0.754934
63,64,0.053315
63,65,0.345934
63,66,0.050579
63,67,0.342424
63,68,0.903691
63,69,0.058404
63,70,0.376053
63,71,0.616478
63,72,0.156805
63,73,0.603665
63,74,0.625746
63,75,0.338038
63,76,0.381866
63,77,0.705396
63,78,0.331028
63,79,0.120403
63,80,0.239029
63,81,0.670057
63,82,0.042984
63,83,0.053315
63,84,0.298280
63,85,0.487187
63,86,0.023843
63,87,0.657424
63,88,0.049154
63,89,0.076336
63,90,0.440457
63,91,0.207519
63,92,0.760655
63,93,0.466319
63,94,0.661733
63,95,0.837831
63,96,0.325835
63,97,0.076336
63,98,0.103245
63,99,0.599531
63,100,0.779936
63,101,0.050579
63,102,0.066377
63,103,0.079973
63,104,0.454277
63,105,0.733837
63,106,0.072517
63,107,0.723008
63,108,0.775092
63,109,0.055918
63,110,0.417599
63,111,0.429511
63,112,0.609289
63,113,0.463107
63,114,0.700240
63,115,0.096116
63,116,0.720744
63,117,0.362779
63,118,0.674918
63,119,0.263897
63,120,0.312248
63,121,0.406912
63,122,0.109264
63,123,0.426189
63,124,0.362583
63,125,0.091572
63,126,0.333381
63,127,0.809533
63,128,0.742214
63,129,0.088413
63,130,0.235434
63,131,0.764104
63,132,0.749076
63,133,0.023843
63,134,0.745462
63,135,0.026658
63,136,0.479838
63,137,0.799197
63,138,0.692073
63,139,0.336985
63,140,0.692894
63,141,0.399509
63,142,0.385754
63,143,0.606601
63,144,0.628352
63,145,0.068485
63,146,0.341801
63,147,0.527256
63,148,0.159946
63,149,0.327792
63,150,0.775825
64,65,0.326488
64,66,0.044607
64,67,0.319670
64,68,0.869056
64,69,0.079079
64,70,0.353051
64,71,0.584770
64,72,0.127846
64,73,0.568752
64,74,0.593335
64,75,0.327792
64,76,0.358047
64,77,0.668358
64,78,0.317439
64,79,0.080857
64,80,0.233007
64,81,0.638116
64,82,0.051965
64,83,0.071530
64,84,0.285623
64,85,0.461416
64,86,0.063084
64,87,0.622558
64,88,0.046172
64,89,0.031542
64,90,0.412118
64,91,0.195530
64,92,0.725657
64,93,0.445111
64,94,0.633421
64,95,0.805132
64,96,0.309275
64,97,0.108612
64,98,0.133288
64,99,0.572116
64,100,0.747556
64,101,0.077261
64,102,0.049154
64,103,0.108612
64,104,0.435100
64,105,0.697086
64,106,0.074451
64,107,0.689192
64,108,0.739624
64,109,0.077261
64,110,0.394857
64,111,0.406387
64,112,0.575707
64,113,0.436893
64,114,0.663985
64,115,0.070530
64,116,0.686195
64,117,0.336774
64,118,0.640561
64,119,0.248360
64,120,0.292506
64,121,0.382795
64,122,0.148902
64,123,0.403580
64,124,0.346139
64,125,0.068485
64,126,0.309505
64,127,0.779298
64,128,0.707308
64,129,0.054632
64,130,0.228075
64,131,0.727906
64,132,0.718077
64,133,0.063084
64,134,0.710315
64,135,0.066377
64,136,0.454277
64,137,0.768740
64,138,0.660120
64,139,0.315643
64,140,0.660120
64,141,0.383907
64,142,0.362583
64,143,0.572613
64,144,0.594412
64,145,0.051965
64,146,0.319447
64,147,0.496148
64,148,0.136970
64,149,0.309963
64,150,0.743075
65,66,0.362387
65,67,0.039540
65,68,0.605546
65,69,0.382609
65,70,0.076336
65,71,0.291533
65,72,0.400930
65,73,0.299232
65,74,0.303710
65,75,0.087606
65,76,0.060789
65,77,0.403404
65,78,0.054632
65,79,0.348390
65,80,0.142063
65,81,0.353051
65,82,0.372636
65,83,0.392149
65,84,0.065298
65,85,0.172761
65,86,0.365122
65,87,0.343667
65,88,0.364538
65,89,0.342424
65,90,0.116198
65,91,0.158607
65,92,0.455994
65,93,0.122741
65,94,0.333594
65,95,0.535149
65,96,0.035765
65,97,0.386858
65,98,0.427022
65,99,0.268965
65,100,0.475374
65,101,0.370532
65,102,0.371872
65,103,0.398084
65,104,0.122741
65,105,0.429015
65,106,0.383166
65,107,0.416065
65,108,0.461262
65,109,0.389603
65,110,0.088413
65,111,0.120403
65,112,0.302068
65,113,0.187364
65,114,0.397190
65,115,0.366094
65,116,0.419975
65,117,0.055918
65,118,0.369187
65,119,0.092345
65,120,0.060789
65,121,0.085138
65,122,0.391423
65,123,0.130595
65,124,0.031542
65,125,0.369187
65,126,0.037700
65,127,0.496577
65,128,0.436730
65,129,0.364538
65,130,0.145033
65,131,0.459565
65,132,0.445111
65,133,0.365122
65,134,0.438030
65,135,0.369956
65,136,0.183919
65,137,0.488934
65,138,0.372826
65,139,0.020649
65,140,0.380748
65,141,0.099029
65,142,0.099029
65,143,0.290801
65,144,0.315418
65,145,0.336985
65,146,0.065298
65,147,0.207177
65,148,0.411945
65,149,0.037700
65,150,0.466471
66,67,0.353855
66,68,0.898802
66,69,0.065298
66,70,0.386490
66,71,0.621987
66,72,0.107295
66,73,0.603430
66,74,0.629369
66,75,0.360421
66,76,0.394317
66,77,0.702772
66,78,0.354256
66,79,0.077261
66,80,0.269229
66,81,0.672598
66,82,0.020649
66,83,0.044607
66,84,0.321222
66,85,0.494713
66,86,0.044607
66,87,0.660013
66,88,0.011922
66,89,0.051965
66,90,0.448134
66,91,0.234527
66,92,0.758971
66,93,0.480134
66,94,0.666442
66,95,0.836983
66,96,0.346139
66,97,0.103245
66,98,0.117415
66,99,0.607304
66,100,0.778294
66,101,0.069515
66,102,0.020649
66,103,0.099029
66,104,0.469357
66,105,0.731509
66,106,0.061947
66,107,0.722615
66,108,0.774358
66,109,0.058404
66,110,0.428683
66,111,0.439973
66,112,0.610455
66,113,0.466776
66,114,0.698614
66,115,0.049154
66,116,0.719164
66,117,0.372826
66,118,0.674497
66,119,0.283124
66,120,0.330813
66,121,0.416577
66,122,0.151738
66,123,0.435100
66,124,0.380934
66,125,0.042984
66,126,0.345111
66,127,0.810411
66,128,0.740104
66,129,0.042984
66,130,0.264435
66,131,0.762055
66,132,0.748506
66,133,0.044607
66,134,0.744699
66,135,0.054632
66,136,0.485433
66,137,0.800263
66,138,0.693714
66,139,0.351437
66,140,0.693099
66,141,0.417599
66,142,0.395217
66,143,0.609406
66,144,0.629031
66,145,0.042984
66,146,0.354056
66,147,0.534485
66,148,0.115585
66,149,0.345111
66,150,0.775642
67,68,0.590454
67,69,0.378689
67,70,0.063084
67,71,0.288347
67,72,0.382981
67,73,0.286368
67,74,0.296847
67,75,0.107295
67,76,0.061947
67,77,0.390696
67,78,0.090793
67,79,0.332741
67,80,0.161273
67,81,0.344699
67,82,0.365900
67,83,0.386858
67,84,0.090007
67,85,0.163896
67,86,0.360618
67,87,0.338458
67,88,0.356456
67,89,0.334232
67,90,0.106631
67,91,0.171108
67,92,0.444472
67,93,0.127846
67,94,0.325180
67,95,0.524824
67,96,0.069515
67,97,0.387041
67,98,0.426189
67,99,0.266043
67,100,0.461878
67,101,0.367644
67,102,0.362779
67,103,0.397190
67,104,0.130050
67,105,0.417088
67,106,0.377373
67,107,0.405161
67,108,0.451452
67,109,0.385385
67,110,0.080857
67,111,0.114968
67,112,0.291289
67,113,0.169439
67,114,0.385754
67,115,0.352849
67,116,0.407784
67,117,0.042984
67,118,0.357650
67,119,0.099029
67,120,0.081731
67,121,0.071530
67,122,0.398084
67,123,0.118619
67,124,0.058404
67,125,0.356456
67,126,0.020649
67,127,0.486018
67,128,0.423681
67,129,0.353252
67,130,0.162152
67,131,0.448451
67,132,0.431986
67,133,0.360618
67,134,0.428020
67,135,0.367064
67,136,0.169858
67,137,0.479097
67,138,0.362583
67,139,0.029202
67,140,0.368802
67,141,0.113099
